대분류코드,중분류코드,소분류코드,소분류명
09,02,03,늙은호박
09,02,04,풋호박
09,02,05,단호박
09,02,06,화초호박
09,02,07,호박고지
09,02,08,다보다
09,02,09,국수호박
09,02,10,동과
09,02,11,청호박
09,02,12,개구리호박
09,02,13,나물박
09,02,14,건호박
09,02,15,미니밤호박
09,02,97,호박(수입)
09,02,98,단호박(수입)
09,02,99,기타호박
09,03,00,가지
09,03,01,가지(일반)
09,03,02,건가지
09,03,03,꽈리
09,03,04,단가지
09,03,05,축양
09,03,06,흑진주
09,03,97,건가지(수입)
09,03,99,기타가지
09,04,00,박
09,04,01,박(일반)
09,04,02,박고지
09,04,03,하미과
09,04,04,차요테
09,04,05,여주
09,04,99,기타박
09,05,00,백과
09,05,01,백과(일반)
09,05,02,황색
09,05,03,백색
09,05,99,기타
09,99,00,과채류기타
09,99,01,수세미(일반)
09,99,99,과채류(기타)
10,01,00,배추
10,01,01,봄배추
10,01,02,여름배추
10,01,03,김장(가을)배추
10,01,04,월동배추
10,01,05,고냉지배추
10,01,06,저장배추
10,01,07,생채용 배추
10,01,08,쌈배추
10,01,09,우거지
10,01,10,배추뿌리
10,01,11,절임배추
10,01,13,배양채
10,01,14,암탁쌈채
10,01,15,겨울왕국
10,01,16,천고마비
10,01,97,우거지(수입)
10,01,98,배추(수입)
10,01,99,기타배추
10,02,00,얼갈이배추
10,02,01,얼갈이배추
10,02,02,솎음
10,02,03,알배기
10,02,99,기타얼갈이배추
10,03,00,봄동배추
10,03,01,봄동배추(일반)
10,03,99,봄동배추(기타)
10,04,00,양배추
10,04,01,양배추(일반)
10,04,02,저장양배추
10,04,03,사용불가
10,04,04,사용불가
10,04,05,꼬꼬마
10,04,06,조생양배추
10,04,98,양배추(수입)
10,04,99,기타양배추
10,05,00,상추
10,05,01,청상추
10,05,02,적상추
10,05,03,청포기
10,05,04,적포기
10,05,05,포기찹
10,05,06,흑적
10,05,07,상추솎음
10,05,08,수경상추
10,05,09,상추순
10,05,10,쫑상추
10,05,11,꽃적상추
10,05,12,백상추
10,05,13,치마상추
10,05,14,토말린
10,05,15,이자트릭스
10,05,16,이자벨
10,05,17,멀티립
10,05,18,살라노바
10,05,19,로즈케일
10,05,97,줄기상추(수입)
10,05,99,기타상추
10,06,00,열무
10,06,01,열무(일반)
10,06,02,열무솎음
10,06,99,기타열무
10,07,00,순무
10,07,01,순무(일반)
10,08,00,시금치
10,08,01,시금치(일반)
10,08,02,섬초
10,08,03,포항초
10,08,04,바우새
10,08,05,육지초
10,08,06,킹
10,08,07,보물초
10,08,99,기타
10,09,00,미나리
10,09,01,미나리(일반)
10,09,02,돌미나리
10,09,03,수경미나리
10,09,04,야생미나리
10,09,98,미나리(수입)
10,09,99,기타미나리
10,10,00,부추
10,10,01,일반부추
10,10,02,영양부추
10,10,03,호부추
10,10,04,두메부추
10,10,98,부추(수입)
10,10,99,기타부추
10,11,00,깻잎
10,11,01,깻잎(일반)
10,11,02,삶은깻잎
10,11,03,깻잎순
10,11,04,깻단
10,11,05,깨송이
10,11,99,기타깻잎
10,12,00,쑥갓
10,12,01,쑥갓(일반)
10,12,99,쑥갓(기타)
10,13,00,갓
10,13,01,갓(일반)
10,13,02,청갓
10,13,03,홍갓
10,13,04,반청갓
10,13,05,돌갓
10,13,06,돌산갓
10,13,07,뿌리갓
10,13,99,기타갓
10,14,00,근대
10,14,01,근대(일반)
10,14,02,적근대
10,14,03,백근대
10,14,04,근대순
10,14,99,기타
10,15,00,아욱
10,15,01,아욱(일반)
10,15,99,아욱(기타)
10,16,00,콩나물
10,16,01,콩나물(일반)
10,16,98,콩나물(수입)
10,17,00,숙주나물
10,17,01,숙주나물(일반)
10,17,98,숙주나물(수입)
10,18,00,냉이
10,18,01,일반냉이
10,18,02,황색냉이
10,18,99,기타냉이
10,19,00,고구마순
10,19,01,생고구마순
10,19,02,건고구마순
10,19,03,삶은고구마순
10,19,04,청고구마순
10,19,05,홍고구마순
10,19,97,건고구마순(수입)
10,19,98,고구마순(수입)
10,19,99,기타고구마순
10,20,00,달래
10,20,01,달래(일반)
10,21,00,비름
10,21,01,참비름
10,21,02,쇠비름
10,21,03,현채
10,21,04,펄스레인
10,21,05,비름나물
10,21,99,기타비름
10,22,00,고들빼기
10,22,01,고들빼기(일반)
10,22,02,왕고들빼기
10,22,03,용설채
10,22,99,기타
10,23,00,토란대
10,23,01,토란대(일반)
10,23,02,건토란대
10,23,03,삶은토란대
10,23,04,생토란대
10,23,98,토란대(수입)
10,23,99,기타토란대
10,24,00,머위대
10,24,01,생머위대
10,24,02,삶은머위대
10,24,03,머위잎
10,24,04,머위나물
10,24,99,기타머위대
10,25,00,고추잎
10,25,01,생고추잎
10,25,02,건고추잎
10,25,03,삶은고추잎
10,25,04,고추순
10,25,99,기타고추잎
10,26,00,호박잎
10,26,01,생호박잎
10,26,02,삶은호박잎
10,26,03,호박순
10,26,99,기타호박잎
10,27,00,돗나물
10,27,01,돗나물(일반)
10,28,00,신선초
10,28,01,신선초(일반)
10,29,00,씀바귀
10,29,01,씀바귀(일반)
10,30,00,쑥
10,30,01,쑥(일반)
10,30,02,개똥쑥
10,31,00,청경채
10,31,01,청경채(일반)
10,31,02,다청채
10,31,03,채심
10,31,04,적채심
10,32,00,춘채
10,32,01,춘채(일반)
10,33,00,가지나무순
10,33,01,가지나무순(일반)
10,34,00,명아주
10,34,01,명아주(일반)
10,35,00,동초
10,35,01,동초(일반)
10,36,00,우엉대
10,36,01,우엉대(일반)
10,36,99,우엉대(기타)
10,37,00,속새
10,37,01,속새(일반)
10,38,00,삼엽채
10,38,01,삼엽채(일반)
10,39,00,무순
10,39,01,무순(일반)
10,39,02,수경무순
10,39,03,청무순
10,39,99,기타무순
10,40,00,피마자잎
10,40,01,피마자잎(일반)
10,41,00,가죽나물
10,41,01,가죽나물(일반)
10,41,02,참죽나물
10,41,99,기타가죽나물
10,42,00,묵나물
10,42,01,묵나물(일반)
10,43,00,무청
10,43,01,생무청
10,43,02,건무청
10,43,03,삶은무청
10,43,97,건무청(수입)
10,43,99,기타무청
10,44,00,모시대
10,44,01,모시대(일반)
10,45,00,음나무순
10,45,01,음나무순(일반)
10,46,00,얼래지
10,46,01,얼래지(일반)
10,47,00,수리취
10,47,01,수리취(일반)
10,48,00,족도리풀
10,48,01,족도리풀(일반)
10,50,00,겨자채
10,50,01,겨자채(일반)
10,50,02,적겨자채
10,50,03,곱슬겨자채
10,50,04,청겨자채
10,50,99,기타
10,51,00,쌈추
10,51,01,쌈추(일반)
10,51,02,적쌈추
10,52,00,고수
10,52,01,고수(일반)
10,53,00,콩잎
10,53,01,콩잎(일반)
10,54,00,피망잎
10,54,01,피망잎(일반)
10,55,00,메밀순
10,55,01,메밀순(일반)
10,56,00,보리순
10,56,01,보리순(일반)
10,57,01,시레기(일반)
10,58,01,가랏(일반)
10,59,02,나문재
10,59,99,기타
10,61,01,모시잎(일반)
10,62,01,겨자잎(일반)
10,63,01,어린잎채소
10,64,01,카이란(일반)
10,65,01,귀리순
10,66,01,아티초크(일반)
10,67,01,다채(일반)
10,67,02,적다채
10,68,01,몰로키아(일반)
10,69,01,루콜라(일반)
10,70,01,부지깽이
10,99,00,엽경채류기타
10,99,01,쇠똥
10,99,02,배무채
10,99,03,밀순
10,99,04,구와바잎
10,99,05,소송채
10,99,99,엽경채류(기타)
11,01,00,무
11,01,01,봄무
11,01,02,여름무
11,01,03,고냉지무
11,01,04,가을무
11,01,05,저장무
11,01,06,다발무
11,01,07,단무지무
11,01,08,무말랭이
11,01,09,소궁기무
11,01,10,달랑무
11,01,11,동자무
11,01,12,월동무
11,01,13,갯무
11,01,14,남지무
11,01,15,자색무
11,01,16,태백무
11,01,17,무솎음
11,01,18,세척무
11,01,96,건무(수입)
11,01,97,무말랭이(수입)
11,01,98,무(수입)
11,01,99,기타무
11,02,00,알타리무
11,02,01,알타리무(일반)
11,02,02,초롱무
11,02,99,기타알타리무
11,03,00,당근
11,03,01,당근(일반)
11,03,02,세척당근
11,03,03,꼬마당근
11,03,04,흙당근
11,03,05,자색당근
11,03,97,세척당근(수입)
11,03,98,당근(수입)
11,03,99,기타당근
11,04,00,우엉
11,04,01,우엉(일반)
11,04,02,우엉채
11,04,03,우엉잎
11,04,04,통우엉
11,04,97,우엉(수입)
11,04,98,우엉채(수입)
11,04,99,기타우엉
11,05,00,연근
11,05,01,연근(일반)
11,05,02,연근채
11,05,03,통연근
11,05,98,연근(수입)
11,05,99,기타연근
11,06,00,토란
11,06,01,토란(일반)
11,06,02,깐토란
11,06,03,피토란
11,06,04,건토란
11,06,97,건토란(수입)
11,06,98,토란(수입)
11,06,99,기타토란
11,07,01,삼채(일반)
11,99,00,근채류기타
11,99,99,근채류(기타)
12,01,00,양파
12,01,01,양파(일반)
12,01,02,만생양파
12,01,03,저장양파
12,01,04,깐양파
12,01,05,중생양파
12,01,06,자주양파
12,01,07,중만생양파
12,01,08,조생양파
12,01,09,샬롯
12,01,10,건양파
12,01,97,자주양파(수입)
12,01,98,양파(수입)
12,01,99,기타양파
12,02,00,대파
12,02,01,대파(일반)
12,02,02,깐대파
12,02,03,중파
12,02,98,대파(수입)
12,02,99,기타대파
12,03,00,쪽파
12,03,01,쪽파(일반)
12,03,02,깐쪽파
12,03,99,기타쪽파
12,04,00,실파
12,04,01,실파(일반)
12,04,02,깐실파
12,04,99,기타실파
12,05,00,풋고추
12,05,01,청양
12,05,02,청홍
12,05,03,녹광
12,05,04,광복
12,05,05,청초(일반)
12,05,06,절임용고추
12,05,07,애기초
12,05,08,청복
12,05,09,반홍
12,05,10,오이고추
12,05,11,아삭이
12,05,12,롱그린
12,05,13,가지고추
12,05,14,국보
12,05,15,일천
12,05,16,길상
12,05,17,당조
12,05,18,마니따
12,05,19,맛광
12,05,20,모닝
12,05,21,청산풋
12,05,22,하이그린풋
12,05,99,기타풋고추
12,06,00,꽈리고추
12,06,01,꽈리고추(일반)
12,06,02,왕꽈리
12,06,99,꽈리고추(기타)
12,07,00,건고추
12,07,01,건고추(일반)
12,07,02,양건
12,07,03,반양건
12,07,04,화건
12,07,05,햇양건고추
12,07,06,햇화건고추
12,07,07,청양건고추
12,07,98,건고추(수입)
12,07,99,기타건고추
12,08,00,홍고추
12,08,01,홍고추(일반)
12,08,02,홍청양
12,08,99,기타
12,09,00,마늘
12,09,01,저장형 한지
12,09,02,저장형 난지
12,09,03,햇마늘 한지
12,09,04,햇마늘 난지
12,09,05,풋마늘
12,09,06,깐마늘
12,09,07,마늘쫑
12,09,08,육쪽마늘
12,09,09,쪽마늘
12,09,10,주대마늘
12,09,16,깐마늘(수입)
12,09,17,마늘쫑(수입)
12,09,18,냉동마늘(수입)
12,09,19,간(갈은)마늘
12,09,22,햇마늘 대서
12,09,23,햇마늘 남도
12,09,32,저장형 대서
12,09,33,저장형 남도
12,09,41,깐마늘 한지
12,09,42,깐마늘 대서
12,09,43,깐마늘 남도
12,09,98,마늘(수입)
12,09,99,기타마늘
12,10,00,생강
12,10,01,생강(일반)
12,10,02,깐생강
12,10,03,갈은생강
12,10,05,원강
12,10,06,재강
12,10,07,구강
12,10,08,무강
12,10,09,병강
12,10,10,흑생강
12,10,11,소두구
12,10,97,깐생강(수입)
12,10,98,생강(수입)
12,10,99,기타생강
12,11,00,염교(락교)
12,11,01,염교(일반)
12,11,98,염교(수입)
12,12,00,양하
12,12,01,양하(일반)
12,13,00,방아
12,13,01,방아(일반)
12,14,00,신초
12,14,01,신초(일반)
12,15,00,고추냉이
12,15,01,고추냉이(일반)
12,16,00,겨자
12,16,01,겨자(일반)
12,16,02,적겨자
12,16,03,청겨자
12,16,99,기타
12,17,01,할라피뇨(일반)
12,18,01,루바브
12,9,33,저장형 남도
12,99,00,조미채소류기타
12,99,99,조미채소류(기타)
13,01,00,양상추
13,01,01,샤니레타스
13,01,02,그린레타스
13,01,03,양상추(일반)
13,01,04,사용불가
13,01,05,오크리프
13,01,06,생채
13,01,07,롤라로사
13,01,08,샐러드바울
13,01,09,아이비스
13,01,10,사용불가
13,01,11,미니로메인
13,01,12,적오크리프
13,01,13,사용불가
13,01,14,아이스퀸
13,01,15,버터헤드
13,01,98,양상추(수입)
13,01,99,기타양상추
13,02,00,피망(단고추)
13,02,01,피망(일반)
13,02,02,홍피망
13,02,03,사용불가
13,02,04,반홍피망
13,02,05,청피망
13,02,99,기타피망(단고추)
13,03,00,치커리
13,03,01,치커리(일반)
13,03,02,앤디브
13,03,03,레드치커리
13,03,04,트레비스
13,03,05,슈가로프
13,03,06,구루모
13,03,07,치콘
13,03,08,프라스타
13,03,99,기타치커리
13,04,00,셀러리(양미나리)
13,04,01,셀러리(일반)
13,04,02,잎셀러리
13,04,03,레드셀러리
13,04,04,셀러리(수입)
13,04,98,셀러리(수입)
13,04,99,기타
13,05,00,빨간양배추
13,05,01,적채(일반)
13,05,98,적양배추(수입)
13,05,99,적채(기타)
13,06,00,브로코리(녹색꽃양배추)
13,06,01,브로코리(일반)
13,06,02,뉴그린
13,06,03,로마네스크
13,06,98,브로코리(수입)
13,06,99,기타
13,07,00,케일
13,07,01,쌈케일
13,07,02,컬트케일
13,07,03,레드케일
13,07,04,로즈
13,07,05,백로즈
13,07,06,적로즈
13,07,07,그린로즈
13,07,08,로얄채
13,07,09,케일렛
13,07,99,기타케일
13,08,00,파세리(향미나리)
13,08,01,파세리(일반)
13,08,02,잎파셀리
13,08,99,기타
13,09,00,방울양배추(스프로스)
13,09,01,방울양배추(일반)
13,09,33,저장형 남도
13,09,99,기타방울양배추(스프로스)
13,10,00,그린빈스(껍질콩)
13,10,01,빈스(일반)
13,10,99,기타빈스
13,11,00,비트(붉은사탕무우)
13,11,01,비트(일반)
13,11,02,비트잎
13,11,03,비트뿌리
13,11,98,비트(수입)
13,11,99,기타
13,12,00,칼리플라워(꽃양배추)
13,12,01,칼리플라워(일반)
13,12,98,칼리플라워(수입)
13,12,99,칼리플라워(기타)
13,13,00,사보래(사보이양배추)
13,13,01,사보래(일반)
13,14,00,코라비(순무양배추)
13,14,01,콜라비(일반)
13,14,02,청콜라비
13,14,03,적콜라비
13,14,99,기타
13,15,00,아스파라가스
13,15,01,녹색
13,15,02,백색
13,15,98,아스파라거스(수입)
13,15,99,기타
13,16,00,컴프리
13,16,01,컴프리(일반)
13,17,00,크레송(고추무냉이)
13,17,01,크레송(일반)
13,18,00,양가지
13,18,01,양가지(일반)
13,19,00,알파파싹
13,19,01,알파파싹(일반)
13,20,00,가든클래스
13,20,01,가든클래스(일반)
13,21,00,오크라
13,21,01,오크라(일반)
13,22,00,레드쉬
13,22,01,레드쉬(일반)
13,22,99,레드쉬(기타)
13,23,00,알로애
13,23,01,알로애(일반)
13,24,00,교나
13,24,01,교나(일반)
13,24,99,교나(기타)
13,25,00,비타민
13,25,01,비타민(일반)
13,25,02,다청채
13,25,03,다홍채
13,25,99,기타
13,26,00,파프리카
13,26,01,파프리카(일반)
13,26,02,노랑파프리카
13,26,03,빨강파프리카
13,26,04,오렌지파프리카
13,26,05,녹색파프리카
13,26,06,미니파프리카
13,26,07,토마피파프리카
13,26,99,기타파프리카
13,27,00,식용허브
13,27,01,허브(일반)
13,27,02,페파민트
13,27,03,바실
13,27,04,로즈마리
13,27,05,자소
13,27,06,로케트
13,27,07,딜
13,27,08,타이바질(호라파)
13,27,99,기타
13,28,01,로메인(일반)
13,28,02,통로메인
13,28,03,적로메인
13,28,99,기타로메인
13,29,01,커민
13,30,01,루꼴라
13,30,02,와일드루꼴라
13,31,01,팍치라오
13,32,01,타이가지
13,33,01,라디초우(일반)
13,33,02,라디초우(수입)
13,34,01,쌈채(일반)
13,34,02,모듬쌈채
13,35,01,조나(일반)
13,36,01,미니코스(일반)
13,37,01,홍현채(일반)
13,38,01,보혈채(일반)
13,39,01,공심채(일반)
13,40,01,잎당귀(일반)
13,41,01,레드케비취(일반)
13,42,01,설채(일반)
13,43,01,누룩치(일반)
13,99,00,양채류기타
13,99,01,신립초(일반)
13,99,02,쌈채
13,99,03,모듬쌈채
13,99,04,조나
13,99,05,미니코스
13,99,06,홍현채
13,99,07,보혈채
13,99,08,공심채
13,99,09,잎당귀
13,99,10,라디초우
13,99,11,레드케비취
13,99,12,설채
13,99,13,꽃케일
13,99,98,라디초우(수입)
13,99,99,양채류(기타)
14,01,00,취나물
14,01,01,취나물(일반)
14,01,02,건취나물
14,01,03,삶은취나물
14,01,04,곰취나물
14,01,05,생취나물
14,01,97,삶은취나물(수입)
14,01,98,취나물(수입)
14,01,99,기타취나물
14,02,00,고사리
14,02,01,생고사리
14,02,02,건고사리
14,02,03,물고사리
14,02,04,북한산고사리
14,02,96,삶은고사리(수입)
14,02,97,건고사리(수입)
14,02,98,고사리(수입)
14,02,99,기타고사리
14,03,00,두릅
14,03,01,두릅(일반)
14,03,02,땅두릅
14,03,03,건두릅
14,03,04,개두릅
14,03,05,참두릅
14,03,06,염장두릅
14,03,98,두릅(수입)
14,03,99,기타두릅
14,04,00,죽순
14,04,01,죽순(일반)
14,04,02,왕죽순
14,04,03,분죽순
14,04,04,맹종죽순
14,04,98,죽순(수입)
14,04,99,기타죽순
14,05,00,참죽나무순
14,05,01,참죽나무순(일반)
14,06,00,참나물
14,06,01,참나물(일반)
14,07,00,도라지
14,07,01,도라지(일반)
14,07,02,생도라지재배산
14,07,03,건도라지자연산
14,07,04,건도라지재배산
14,07,05,깐도라지
14,07,06,북한산 도라지
14,07,07,생도라지자연산
14,07,08,실도라지
14,07,09,도라지채
14,07,95,생도라지(수입)
14,07,96,깐도라지(수입)
14,07,97,건도라지(수입)
14,07,98,도라지(수입)
14,07,99,기타도라지
14,08,00,마
14,08,01,마(일반)
14,08,02,생장마
14,08,03,건마
14,08,04,깐마
14,08,05,산마
14,08,06,천마
14,08,07,생환마
14,08,08,열매마
14,08,09,둥근마
14,08,98,마(수입)
14,08,99,기타마
14,09,00,더덕
14,09,01,더덕(일반)
14,09,02,생더덕재배산
14,09,03,건더덕자연산
14,09,04,건더덕재배산
14,09,05,깐더덕
14,09,06,생더덕자연산
14,09,97,건더덕(수입)
14,09,98,더덕(수입)
14,09,99,기타더덕
14,10,00,원추리
14,10,01,원추리(일반)
14,11,00,돌나물
14,11,01,돌나물(일반)
14,12,00,산마늘
14,12,01,산마늘(일반)
14,13,00,고비
14,13,01,고비(일반)
14,13,02,삶은 고비
14,13,98,고비(수입)
14,13,99,기타고비
14,14,00,수영
14,14,01,수영(일반)
14,15,00,질경이
14,15,01,질경이(일반)
14,15,02,사슴뿔질경이
14,15,99,기타
14,16,00,금강초
14,16,01,금강초(일반)
14,17,00,민들레
14,17,01,민들레(일반)
14,18,00,곤달비
14,18,01,곤달비(일반)
14,19,00,곤드레나물
14,19,01,곤드레나물
14,19,02,건곤드레나물
14,20,00,방풍나물
14,20,01,방풍나물(일반)
14,21,00,솔잎
14,21,01,참솔잎(일반)
14,22,00,엉게나물
14,22,01,엉게나물(일반)
14,23,00,고라비
14,23,01,고라비(일반)
14,24,01,새싹(일반)
14,24,02,새싹(혼합)
14,24,03,적무
14,24,04,뉴꼴라
14,24,05,엔다이브
14,24,06,국화
14,24,07,로즈마리
14,24,08,장미
14,24,09,카네이션
14,24,10,크레송
14,24,11,타임
14,24,12,팬지
14,24,13,핑크볼
14,24,14,한련화
14,24,15,적양배추싹
14,24,99,기타새싹
14,25,01,삼나물(일반)
14,25,02,건삼나물
14,26,01,엉겅퀴(일반)
14,27,01,에이스컨(일반)
14,28,01,벨지움(일반)
14,29,01,사라다볼(일반)
14,30,01,배청채(일반)
14,31,01,새발나물(일반)
14,32,01,산나물(일반)
14,33,01,미역취나물(일반)
14,34,01,곰반부리나물(일반)
14,35,01,개망초나물(일반)
14,36,01,유채나물(일반)
14,99,00,산채류기타
14,99,01,엉겅퀴
14,99,02,에이스컨
14,99,03,벨지움
14,99,04,사라다볼
14,99,05,배청채
14,99,06,새발나물
14,99,07,산나물
14,99,08,미역취나물
14,99,09,곰반부리나물
14,99,10,개망초나물
14,99,11,유채나물
14,99,12,영아자
14,99,13,짚신나물
14,99,14,삼잎국화나물
14,99,15,어수리나물
14,99,16,삿갓나물
14,99,17,병풍취
14,99,99,산채류(기타)
15,01,00,무종자
15,01,01,일반무종자
15,01,02,알타리무종자
15,01,03,열무종자
15,01,99,기타종자
15,02,00,배추종자
15,02,01,결구형종자
15,02,99,기타종자
15,03,00,양배추종자
15,03,01,양배추종자(일반)
15,04,00,고추종자
15,04,01,고추종자(일반)
15,05,00,토마토종자
15,05,01,토마토종자(일반)
15,06,00,오이종자
15,06,01,오이종자(일반)
15,07,00,참외종자
15,07,01,침외종자(일반)
15,08,00,수박종자
15,08,01,수박종자(일반)
15,09,00,호박종자
15,09,01,호박종자(일반)
15,10,00,파종자
15,10,01,파종자(일반)
15,11,00,양파종자
15,11,01,양파종자(일반)
15,12,00,당근종자
15,12,01,당근종자(일반)
15,13,00,상추종자
15,13,01,상추종자(일반)
15,14,00,시금치종자
15,14,01,시금치종자(일반)
15,15,00,쑥갓종자
15,15,01,쑥갓종자(일반)
15,16,00,부추종자
15,16,01,부추종자(일반)
15,17,00,아욱종자
15,17,01,아욱종자(일반)
15,18,00,가지종자
15,18,01,가지종자(일반)
